time,NL11,NL12,NL13,NL21,NL22,NL23,NL31,NL32,NL33,NL34,NL41,NL42
2050-09-09 18:00:00,-0.5566523386247856,-0.6331802810586058,-0.4869430494078475,-1.1112635566118405,-1.9412002065421696,-0.4458227752429736,-1.2596538796064118,-2.6701939775699106,-3.442753487062563,-0.3147450995422143,-2.344769121024376,-0.9755299076705206
2050-09-09 19:00:00,-0.4065312359078352,-0.4624206966365274,-0.3556215360229298,-0.8115718119586695,-1.4176865241593275,-0.3255908063965819,-0.9199434062517612,-1.9500811951979464,-2.5142925537315524,-0.2298628882597381,-1.712418726279873,-0.7124435693742269
2050-09-09 20:00:00,-0.3923494675730857,-0.4462892346143091,-0.343215743322985,-0.783260276687564,-1.3682307872292336,-0.3142326302457893,-0.887851347595042,-1.882052966856549,-2.4265819146137986,-0.2218441631480592,-1.652681310004943,-0.6875901048430588
2050-09-09 21:00:00,-0.4401739445046557,-0.5006885672746605,-0.3850511853350075,-0.8787338688031994,-1.535007926307979,-0.3525352467098653,-0.9960738120076208,-2.1114612014443974,-2.722364170967684,-0.2488853138051618,-1.854130848536164,-0.7714022157931448
2050-09-09 22:00:00,-0.5103138620891485,-0.5804712424706273,-0.4464075167180502,-1.0187565164542738,-1.7796051606216656,-0.4087102962750656,-1.154794099645062,-2.4479139072464733,-3.156161766146853,-0.2885441705281091,-2.1495790151775145,-0.8943220035627593
2050-09-09 23:00:00,-0.4715491931329547,-0.5363772500776998,-0.4124973275370463,-0.9413693199833768,-1.6444220702744516,-0.3776636786714799,-1.06707316100145,-2.261964476323323,-2.916412123571976,-0.2666256609975808,-1.9862918205530016,-0.8263871521236383
2050-09-10 00:00:00,-0.3671262087060625,-0.4175983102608932,-0.3211511803337135,-0.7329062470482437,-1.280270328025385,-0.2940313259693187,-0.830773394834335,-1.7610600431803396,-2.270582457871986,-0.2075823042246001,-1.5464341707777676,-0.6433864939241031
2050-09-10 01:00:00,-0.341429253064493,-0.3883685658288898,-0.2986722413760198,-0.6816065608008182,-1.19065795754266,-0.273450638016542,-0.772623509130189,-1.637794853339377,-2.11165330676042,-0.1930526053441119,-1.4381916935404635,-0.5983527322293891
2050-09-10 02:00:00,-0.3325841387593475,-0.3783074350779372,-0.2909347962361158,-0.66394876526248,-1.1598126048428825,-0.2663665872846195,-0.7526078157127057,-1.5953659092575725,-2.0569485188622183,-0.1880513573671196,-1.400933697021714,-0.5828517220966536
2050-09-10 03:00:00,-0.3727400381516224,-0.4239839227150442,-0.3260619927733593,-0.7441133212721611,-1.2998472993646883,-0.2985274411376181,-0.8434769829626421,-1.7879889044039745,-2.305302568717516,-0.2107565032444425,-1.5700811278123252,-0.6532246965879681
2050-09-10 04:00:00,-0.358491204855608,-0.4077761757155135,-0.3135975336231353,-0.7156679019908612,-1.2501576884209131,-0.2871155526693195,-0.8112331623662323,-1.7196389735505244,-2.217177149829277,-0.2026998579329468,-1.510061215912451,-0.6282537011116641
2050-09-10 05:00:00,-0.3702309396206379,-0.4211298761175263,-0.3238671073751217,-0.7391043245178858,-1.2910973808812507,-0.2965179044971989,-0.8377991199958258,-1.7759530620627455,-2.289784430882559,-0.2093377964285384,-1.5595121310636637,-0.6488275163581777
2050-09-10 06:00:00,-0.4240508519992145,-0.4823488900007804,-0.3709471795027848,-0.8465468035957805,-1.4787822566575413,-0.3396222643193967,-0.9595887123924696,-2.034120675732799,-2.6226469343843024,-0.2397689156452432,-1.786216053575317,-0.7431465922165803
2050-09-10 07:00:00,-0.8578644397661739,-0.9758026857899624,-0.7504345123390729,-1.7125832809407595,-2.9916098650970984,-0.6870635022636822,-1.941269612551173,-4.115072014776994,-5.30567391260478,-0.4850579253021534,-3.6135553716670135,-1.503402320713174
2050-09-10 08:00:00,-0.8541857432619945,-0.971618246194864,-0.747216497126891,-1.7052393768963978,-2.978781235954246,-0.6841172347804239,-1.932945055189513,-4.09742575234498,-5.282922108042353,-0.4829778986552628,-3.5980597141980626,-1.4969554270022165
2050-09-10 09:00:00,-0.8464252355001173,-0.9627908324846072,-0.7404278338045421,-1.689746817433012,-2.951718205360597,-0.6779018452677485,-1.9153837282504853,-4.060199534738775,-5.234925336440558,-0.4785899142374759,-3.565370371675089,-1.4833551833759635
2050-09-10 10:00:00,-0.8888516001659031,-1.0110499264277744,-0.7775411664039991,-1.774443978697238,-3.0996706383918204,-0.7118811144207353,-2.01139075299574,-4.263713677337443,-5.497321637976583,-0.5025788377421125,-3.744081611856745,-1.5577071347347953
2050-09-10 11:00:00,-0.9602681101001492,-1.0922846984653911,-0.8400142231261921,-1.9170151300668723,-3.3487197022606177,-0.7690785866090526,-2.172999853621941,-4.606290042320659,-5.939014632956872,-0.5429595115819887,-4.044907128262281,-1.68286414299317
2050-09-10 12:00:00,-1.0344885068747696,-1.1767088325777824,-0.9049400373659756,-2.065183773886226,-3.607546692738152,-0.8285216913509509,-2.340953896488356,-4.962316313529817,-6.398048956675444,-0.5849255728916436,-4.357543368931364,-1.812934946237597
2050-09-10 13:00:00,-0.8732015170781069,-0.9932482873785208,-0.7638509352606526,-1.7432011979045074,-3.0450944830172,-0.6993469652025328,-1.9759760308975485,-4.188642120622633,-5.40052984463491,-0.4937298908905076,-3.678159259574192,-1.5302804573451136
2050-09-10 14:00:00,-0.8201701585980884,-0.9329262369039756,-0.7174606668279401,-1.6373329351715156,-2.8601595121358248,-0.6568741580804499,-1.855970864629521,-3.934257104679772,-5.07254434693306,-0.4637446396924466,-3.4547769378235627,-1.437343317496814
2050-09-10 15:00:00,-0.8492695283901318,-0.9660261555876444,-0.7429159373427299,-1.6954249738219924,-2.961637039006753,-0.6801798390204792,-1.9218201057253288,-4.073843263900364,-5.252516566344516,-0.4801981482943137,-3.577351297069441,-1.488339789723327
2050-09-10 16:00:00,-0.8725827403340527,-0.992544441898089,-0.7633096476135066,-1.7419659133334493,-3.042936637877576,-0.6988513870002179,-1.974575795109114,-4.185673923382115,-5.3967028674617445,-0.4933800191044967,-3.6755528057760256,-1.5291960547869798
2050-09-10 17:00:00,-0.4917098577028601,-0.5593095803185784,-0.430133282337868,-0.9816167244386608,-1.714727867109534,-0.3938103519280821,-1.1126949209021892,-2.3586727471470166,-3.041100719008427,-0.2780250029864577,-2.071213953206985,-0.8617185966928724
2050-09-10 18:00:00,-0.7458112518821468,-0.8483445506580714,-0.6524136881763319,-1.4888877793547466,-2.600849499297574,-0.5973201207471406,-1.6877033862974782,-3.577566418025844,-4.61265337436854,-0.4217002614114189,-3.14155725608933,-1.3070297764052732
2050-09-10 19:00:00,-0.7738151077301746,-0.8801983453630118,-0.6769106354010664,-1.5447928071237953,-2.698506666948155,-0.6197484047322857,-1.751073578453779,-3.71189752928799,-4.785850117977266,-0.4375343391379735,-3.259517016438659,-1.3561063669704652
2050-09-10 20:00:00,-0.7495643660595487,-0.852613638785076,-0.6556968017743721,-1.4963802458724542,-2.6139376433882786,-0.6003259893338184,-1.6961963441207577,-3.5955696530403403,-4.635865433359463,-0.4238223656646372,-3.15736638078032,-1.3136070866452751
2050-09-10 21:00:00,-0.7432614312176912,-0.845444183493608,-0.6501831802566839,-1.4837974876525584,-2.5919575715052376,-0.5952779697560787,-1.6819333728269208,-3.5653352365330417,-4.596883380469608,-0.4202585292867833,-3.1308167267798943,-1.302561230879141
2050-09-10 22:00:00,-0.7873055706248238,-0.8955434620445433,-0.6887116944895324,-1.5717242663783897,-2.7455516311750894,-0.6305529144588834,-1.7816012754448909,-3.776609649001554,-4.869285208337944,-0.4451621829320674,-3.316342468572473,-1.3797483228357046
2050-09-10 23:00:00,-0.7937560513917863,-0.9028807477102764,-0.6943543848311761,-1.5846015754303198,-2.768046236386053,-0.6357191035461032,-1.7961981298181335,-3.807551825475521,-4.909179795340944,-0.4488094454516296,-3.343513625628064,-1.3910527519567095
