time,E-BGM,E-BMR,E-BRK,E-BSL,E-BVW,E-BWK,E-CST,E-DIM,E-DOD,E-DTC,E-EEM,E-EHV,E-ENS,E-GER,E-HGL,E-KIJ,E-LLS,E-LSM,E-MBT,E-MEE,E-MVL,E-OHK,E-OZN,E-RIL,E-SMH,E-TIL,E-VHZ,E-VVL,E-WES,E-WEW,E-WTR,E-ZWO,E-ZYV
2040-01-22 04:00:00,-0.05274,-0.05682,-0.00426,-0.26486,-0.02656,-0.0,-8e-05,-0.02656,-0.08804000000000001,-0.08804000000000001,-0.09988,-0.05682,-0.00038,-0.39774,-0.02626,-0.0672,-0.00038,-0.05274,-0.10043999999999999,-0.0,-0.20162000000000002,-0.05274,-0.02656,-0.26486,-0.20162000000000002,-0.05682,-0.00886,-0.0,-0.20162000000000002,-0.09988,-0.0672,-0.02626,-0.06768
2040-01-22 05:00:00,-0.05274,-0.05682,-0.00426,-0.26486,-0.02656,-0.0,-8e-05,-0.02656,-0.08804000000000001,-0.08804000000000001,-0.09988,-0.05682,-0.00038,-0.39774,-0.02626,-0.0672,-0.00038,-0.05274,-0.10043999999999999,-0.0,-0.20162000000000002,-0.05274,-0.02656,-0.26486,-0.20162000000000002,-0.05682,-0.00886,-0.0,-0.20162000000000002,-0.09988,-0.0672,-0.02626,-0.06768
2040-01-22 06:00:00,-0.05274,-0.05682,-0.00426,-0.26486,-0.02656,-0.0,-8e-05,-0.02656,-0.08804000000000001,-0.08804000000000001,-0.09988,-0.05682,-0.00038,-0.39774,-0.02626,-0.0672,-0.00038,-0.05274,-0.10043999999999999,-0.0,-0.20162000000000002,-0.05274,-0.02656,-0.26486,-0.20162000000000002,-0.05682,-0.00886,-0.0,-0.20162000000000002,-0.09988,-0.0672,-0.02626,-0.06768
2040-01-22 07:00:00,-0.05274,-0.05682,-0.00426,-0.26486,-0.02656,-0.0,-8e-05,-0.02656,-0.08804000000000001,-0.08804000000000001,-0.09988,-0.05682,-0.00038,-0.39774,-0.02626,-0.0672,-0.00038,-0.05274,-0.10043999999999999,-0.0,-0.20162000000000002,-0.05274,-0.02656,-0.26486,-0.20162000000000002,-0.05682,-0.00886,-0.0,-0.20162000000000002,-0.09988,-0.0672,-0.02626,-0.06768
2040-01-22 08:00:00,-0.05274,-0.05682,-0.00426,-0.26486,-0.02656,-0.0,-8e-05,-0.02656,-0.08804000000000001,-0.08804000000000001,-0.09988,-0.05682,-0.00038,-0.39774,-0.02626,-0.0672,-0.00038,-0.05274,-0.10043999999999999,-0.0,-0.20162000000000002,-0.05274,-0.02656,-0.26486,-0.20162000000000002,-0.05682,-0.00886,-0.0,-0.20162000000000002,-0.09988,-0.0672,-0.02626,-0.06768
2040-01-22 09:00:00,-0.05274,-0.05682,-0.00426,-0.26486,-0.02656,-0.0,-8e-05,-0.02656,-0.08804000000000001,-0.08804000000000001,-0.09988,-0.05682,-0.00038,-0.39774,-0.02626,-0.0672,-0.00038,-0.05274,-0.10043999999999999,-0.0,-0.20162000000000002,-0.05274,-0.02656,-0.26486,-0.20162000000000002,-0.05682,-0.00886,-0.0,-0.20162000000000002,-0.09988,-0.0672,-0.02626,-0.06768
2040-01-22 10:00:00,-0.05274,-0.05682,-0.00426,-0.26486,-0.02656,-0.0,-8e-05,-0.02656,-0.08804000000000001,-0.08804000000000001,-0.09988,-0.05682,-0.00038,-0.39774,-0.02626,-0.0672,-0.00038,-0.05274,-0.10043999999999999,-0.0,-0.20162000000000002,-0.05274,-0.02656,-0.26486,-0.20162000000000002,-0.05682,-0.00886,-0.0,-0.20162000000000002,-0.09988,-0.0672,-0.02626,-0.06768
2040-01-22 11:00:00,-0.05274,-0.05682,-0.00426,-0.26486,-0.02656,-0.0,-8e-05,-0.02656,-0.08804000000000001,-0.08804000000000001,-0.09988,-0.05682,-0.00038,-0.39774,-0.02626,-0.0672,-0.00038,-0.05274,-0.10043999999999999,-0.0,-0.20162000000000002,-0.05274,-0.02656,-0.26486,-0.20162000000000002,-0.05682,-0.00886,-0.0,-0.20162000000000002,-0.09988,-0.0672,-0.02626,-0.06768
2040-01-22 12:00:00,-0.05274,-0.05682,-0.00426,-0.26486,-0.02656,-0.0,-8e-05,-0.02656,-0.08804000000000001,-0.08804000000000001,-0.09988,-0.05682,-0.00038,-0.39774,-0.02626,-0.0672,-0.00038,-0.05274,-0.10043999999999999,-0.0,-0.20162000000000002,-0.05274,-0.02656,-0.26486,-0.20162000000000002,-0.05682,-0.00886,-0.0,-0.20162000000000002,-0.09988,-0.0672,-0.02626,-0.06768
2040-01-22 13:00:00,-0.05274,-0.05682,-0.00426,-0.26486,-0.02656,-0.0,-8e-05,-0.02656,-0.08804000000000001,-0.08804000000000001,-0.09988,-0.05682,-0.00038,-0.39774,-0.02626,-0.0672,-0.00038,-0.05274,-0.10043999999999999,-0.0,-0.20162000000000002,-0.05274,-0.02656,-0.26486,-0.20162000000000002,-0.05682,-0.00886,-0.0,-0.20162000000000002,-0.09988,-0.0672,-0.02626,-0.06768
2040-01-22 14:00:00,-0.05274,-0.05682,-0.00426,-0.26486,-0.02656,-0.0,-8e-05,-0.02656,-0.08804000000000001,-0.08804000000000001,-0.09988,-0.05682,-0.00038,-0.39774,-0.02626,-0.0672,-0.00038,-0.05274,-0.10043999999999999,-0.0,-0.20162000000000002,-0.05274,-0.02656,-0.26486,-0.20162000000000002,-0.05682,-0.00886,-0.0,-0.20162000000000002,-0.09988,-0.0672,-0.02626,-0.06768
2040-01-22 15:00:00,-0.05274,-0.05682,-0.00426,-0.26486,-0.02656,-0.0,-8e-05,-0.02656,-0.08804000000000001,-0.08804000000000001,-0.09988,-0.05682,-0.00038,-0.39774,-0.02626,-0.0672,-0.00038,-0.05274,-0.10043999999999999,-0.0,-0.20162000000000002,-0.05274,-0.02656,-0.26486,-0.20162000000000002,-0.05682,-0.00886,-0.0,-0.20162000000000002,-0.09988,-0.0672,-0.02626,-0.06768
2040-01-22 16:00:00,-0.05274,-0.05682,-0.00426,-0.26486,-0.02656,-0.0,-8e-05,-0.02656,-0.08804000000000001,-0.08804000000000001,-0.09988,-0.05682,-0.00038,-0.39774,-0.02626,-0.0672,-0.00038,-0.05274,-0.10043999999999999,-0.0,-0.20162000000000002,-0.05274,-0.02656,-0.26486,-0.20162000000000002,-0.05682,-0.00886,-0.0,-0.20162000000000002,-0.09988,-0.0672,-0.02626,-0.06768
2040-01-22 17:00:00,-0.05274,-0.05682,-0.00426,-0.26486,-0.02656,-0.0,-8e-05,-0.02656,-0.08804000000000001,-0.08804000000000001,-0.09988,-0.05682,-0.00038,-0.39774,-0.02626,-0.0672,-0.00038,-0.05274,-0.10043999999999999,-0.0,-0.20162000000000002,-0.05274,-0.02656,-0.26486,-0.20162000000000002,-0.05682,-0.00886,-0.0,-0.20162000000000002,-0.09988,-0.0672,-0.02626,-0.06768
2040-01-22 18:00:00,-0.05274,-0.05682,-0.00426,-0.26486,-0.02656,-0.0,-8e-05,-0.02656,-0.08804000000000001,-0.08804000000000001,-0.09988,-0.05682,-0.00038,-0.39774,-0.02626,-0.0672,-0.00038,-0.05274,-0.10043999999999999,-0.0,-0.20162000000000002,-0.05274,-0.02656,-0.26486,-0.20162000000000002,-0.05682,-0.00886,-0.0,-0.20162000000000002,-0.09988,-0.0672,-0.02626,-0.06768
